symbol,company name,marketCap,price,change,revenue,volume,industry,sector,revenueGrowth,netIncome,free_cash_flow,net_cash_debt
MKTW,"MarketWise, Inc.",70859200.0,2.0,0.5,501838000.0,141432.0,Software - Application,Technology,-11.377848258860224,13632000.0,50653000.0,154505000.0
NIR,"Near Intelligence, Inc.",70823620.0,1.4,-1.41,46355537.0,57172.0,Software - Application,Technology,7.771578791282563,-50010303.0,-35728965.0,-42818186.0
KXIN,Kaixin Auto Holdings,70798732.0,0.31,-1.56,82840000.0,280664.0,Auto & Truck Dealerships,Consumer Discretionary,6763.297431648716,-84706000.0,-2453000.0,367000.0
INSG,Inseego Corp.,70797287.0,0.6436,-1.73,234732000.0,842060.0,Communication Equipment,Technology,-11.816549330167625,-50648000.0,-36925000.0,-153764000.0
AIRT,"Air T, Inc.",70725525.0,25.1,-1.68,247323000.0,8680.0,Integrated Freight & Logistics,Industrials,39.66974818864111,-12295000.0,15731000.0,-128269000.0
SMSI,"Smith Micro Software, Inc.",70660269.0,1.11,3.74,46708000.0,273836.0,Software - Application,Technology,-21.86161670235546,-29164000.0,-17990000.0,-4946000.0
BWAC,Better World Acquisition Corp.,70633164.0,10.8883,-0.02,,22.0,Shell Companies,Financials,,995308.0,-1598931.0,-1483235.0
LTBR,Lightbridge Corporation,70594854.0,5.82,3.37,,65474.0,Electrical Equipment & Parts,Industrials,,-7474908.0,-6409288.0,28051303.0
FLUX,"Flux Power Holdings, Inc.",70322822.0,4.31,3.11,65280000.0,44262.0,Electrical Equipment & Parts,Industrials,84.07918111834871,-7918000.0,-10650000.0,-10152000.0
OXUS,Oxus Acquisition Corp.,70278688.0,10.71,,,8.0,Shell Companies,Financials,,-481529.0,-2569414.0,-1735996.0
IPWR,Ideal Power Inc.,69992526.0,11.8,0.43,78925.0,22497.0,Electrical Equipment & Parts,Industrials,-82.81796292990468,-7812694.0,-6939129.0,14268358.0
HKIT,Hitek Global Inc.,69661607.0,4.91,-5.03,6428608.0,33898.0,Software - Application,Technology,-0.5038566586232252,1415745.0,3706433.0,3822396.0
TCBC,"TC Bancshares, Inc.",69203134.0,14.3,0.07,16101455.0,3409.0,Banks - Regional,Financials,5.637238419744106,1396549.0,6689866.0,24678579.0
MGYR,"Magyar Bancorp, Inc.",69162089.0,10.34,-0.39,30116000.0,353.0,Banks - Regional,Financials,8.514394840197447,8153000.0,12298000.0,-102000.0
HUIZ,Huize Holding Limited,69075180.0,1.35,3.05,1157335000.0,71357.0,Insurance Brokers,Financials,-36.04180781843562,-23834000.0,,113094000.0
CLSD,"Clearside Biomedical, Inc.",69066032.0,1.12,-4.27,984000.0,233749.0,Biotechnology,Healthcare,-96.70770877944325,-34583000.0,-24813000.0,4052000.0
EMBK,"Embark Technology, Inc.",68941435.0,2.86,0.35,,93037.0,Software - Application,Technology,,-147778000.0,-118973000.0,108483000.0
CIZN,Citizens Holding Company,68800267.0,12.2498,2.08,44937000.0,8897.0,Banks - Regional,Financials,1.6168422956899242,8724000.0,10067000.0,-102051000.0
TLSA,Tiziana Life Sciences Ltd,68541345.0,0.6814,-2.1,,43629.0,Biotechnology,Healthcare,,-15397000.0,-19615000.0,17757000.0
TRON,Corner Growth Acquisition Corp. 2,68420268.0,10.8,0.09,,13.0,Shell Companies,Financials,,-1523299.0,-821917.0,71327.0
HOOK,HOOKIPA Pharma Inc.,68308334.0,0.88,10.44,15980000.0,607577.0,Biotechnology,Healthcare,9.512061403508776,-66627000.0,-28041000.0,103842000.0
TORO,Toro Corp.,68251800.0,3.8,-1.81,,200157.0,Marine Shipping,Industrials,,,,54786789.0
MHUA,"Meihua International Medical Technologies Co., Ltd.",68229000.0,2.84,1.07,103346341.0,7710.0,Medical Instruments & Supplies,Healthcare,16.03993824008958,6242969.0,-11838621.0,42008186.0
UBCP,"United Bancorp, Inc.",68112293.0,11.97,0.76,29868000.0,1670.0,Banks - Regional,Financials,0.8168500641328569,8794000.0,3860000.0,-28661000.0
SND,"Smart Sand, Inc.",67776772.0,1.64,,296485000.0,199356.0,Oil & Gas Equipment & Services,Energy,110.56724643651057,1621000.0,13824000.0,-45323000.0
FHLT,Future Health ESG Corp.,67761031.0,10.28,,,2369.0,Shell Companies,Financials,,108554.0,-1098767.0,679414.0
PDEX,"Pro-Dex, Inc.",67715421.0,19.1,0.53,48063000.0,1088.0,Medical Instruments & Supplies,Healthcare,23.679267131571493,4673000.0,-1634000.0,-10869000.0
FORL,Four Leaf Acquisition Corporation,67616640.0,10.32,-0.05,,11950.0,Shell Companies,Financials,,-6306.0,-13806.0,-310220.0
VIRC,Virco Mfg. Corporation,67599870.0,4.17,1.71,233923000.0,10464.0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,24.067464000636463,20189000.0,-793000.0,-44979000.0
GP,GreenPower Motor Company Inc.,67550936.0,2.62,-4.73,29171202.0,41763.0,Auto Manufacturers,Consumer Discretionary,55.97449673429489,-18228786.0,-9997720.0,-15684307.0
CLOE,Clover Leaf Capital Corp.,67542062.0,11.45,,,41.0,Shell Companies,Financials,,-50710.0,-1034207.0,-2630860.0
EPOW,"Sunrise New Energy Co., Ltd.",67461856.0,2.66,1.14,38125668.0,7805.0,Consulting Services,Industrials,64.46887470836135,-22404366.0,-53287596.0,4622204.0
LBBB,Lakeshore Acquisition II Corp.,67438510.0,10.5801,-0.19,,41007.0,Shell Companies,Financials,,876869.0,-571425.0,42924711.0
ETAO,"ETAO International Co., Ltd.",67004535.0,0.655,0.61,,11282.0,Health Information Services,Healthcare,,,6763494.0,
BRAG,Bragg Gaming Group Inc.,66815480.0,3.07,-2.54,88233000.0,5718.0,Electronic Gaming & Multimedia,Communication Services,38.98681536789377,-3240000.0,7697000.0,8145000.0
MURF,Murphy Canyon Acquisition Corp.,66790896.0,10.69,,,498.0,Shell Companies,Financials,,772444.0,-1218643.0,-209394.0
ARKR,Ark Restaurants Corp.,66676960.0,18.5,,189445000.0,2213.0,Restaurants,Consumer Discretionary,11.848786132628009,7258000.0,13855000.0,-97730000.0
TATT,TAT Technologies Ltd.,66394612.0,7.4504,-1.16,89818000.0,1009.0,Aerospace & Defense,Industrials,12.88348184548871,656000.0,-11438000.0,-19868000.0
HUDI,"Huadi International Group Co., Ltd.",66354672.0,4.66,-3.12,76366148.0,455617.0,Steel,Materials,29.133687891417658,1924202.0,7821681.0,-5783682.0
MAQC,Maquia Capital Acquisition Corporation,66319382.0,10.74,,,4.0,Shell Companies,Financials,,4728519.0,-548464.0,-1825781.0
VFF,"Village Farms International, Inc.",66011113.0,0.5988,2.71,288072000.0,522806.0,Farm Products,Consumer Staples,0.8020155364266257,-101265000.0,-24025000.0,-30426000.0
ISPO,Inspirato Incorporated,65992808.0,0.98,,355157000.0,149685.0,Leisure,Consumer Discretionary,32.74912162667265,-32781000.0,-66919000.0,-208031000.0
TETE,Technology & Telecommunication Acquisition Corporation,65711706.0,10.95,,,400212.0,Shell Companies,Financials,,1504823.0,-522257.0,-120474.0
CRDF,"Cardiff Oncology, Inc.",65675484.0,1.47,,395000.0,140453.0,Biotechnology,Healthcare,9.418282548476453,-38958000.0,-33073000.0,94391000.0
SYRS,"Syros Pharmaceuticals, Inc.",64875825.0,3.15,2.94,12367000.0,88720.0,Biotechnology,Healthcare,-48.7441976127321,-93297000.0,-131297000.0,105715000.0
RCAT,"Red Cat Holdings, Inc.",64799546.0,1.19,0.85,9018599.0,166525.0,Computer Hardware,Technology,28.944318141037527,-20548016.0,-27379895.0,22336241.0
ADAG,Adagene Inc.,64783596.0,1.48,-1.33,9292724.0,16847.0,Biotechnology,Healthcare,1225.8027743814139,-79971847.0,-49297733.0,115787447.0
GLTO,"Galecto, Inc.",64697220.0,2.52,2.86,,43678.0,Biotechnology,Healthcare,,-57680000.0,-45422000.0,53013000.0
VRAY,"ViewRay, Inc.",64594184.0,0.3522,-2.6,105864000.0,950917.0,Medical Devices,Healthcare,44.091465904450786,-110415000.0,-116779000.0,4679000.0
NVAC,NorthView Acquisition Corporation,64577704.0,10.47,0.19,,1502.0,Shell Companies,Financials,,3899616.0,-1317444.0,55610.0
VBFC,Village Bank and Trust Financial Corp.,64186992.0,43.2,,32340000.0,13.0,Banks - Regional,Financials,-9.36606692449975,8045000.0,13066000.0,-25330000.0
NHTC,Natural Health Trends Corp.,63707812.0,5.53,0.73,49449000.0,9564.0,Internet Retail,Consumer Discretionary,-14.86346888881237,675000.0,-3310000.0,62621000.0
DAVE,Dave Inc.,63515478.0,5.33,1.33,221215000.0,2350.0,Software - Application,Technology,37.282950017996995,-110136000.0,-48336000.0,16955000.0
FRBK,"Republic First Bancorp, Inc.",63234540.0,0.9,-1.41,164585000.0,262333.0,Banks - Regional,Financials,9.401692357801394,15219000.0,-130505000.0,-480950000.0
STIM,"Neuronetics, Inc.",63191297.0,2.15,-0.46,66565000.0,116779.0,Diagnostics & Research,Healthcare,16.36220610086532,-36841000.0,-36199000.0,17911000.0
PMGM,Priveterra Acquisition Corp.,63028065.0,7.08,1.14,,19436.0,Shell Companies,Financials,,3213437.0,-1193690.0,307085.0
IDEX,"Ideanomics, Inc.",63027375.0,0.0745,4.2,100936000.0,42826074.0,Farm & Heavy Construction Machinery,Industrials,-11.521739130434783,-282116000.0,-136934000.0,-1844000.0
MTC,"MMTec, Inc.",63007299.0,0.74,-2.64,1099133.0,60633.0,Software - Application,Technology,48.10618157318511,-5645376.0,-5594359.0,7392727.0
GEG,"Great Elm Group, Inc.",62819995.0,2.05,0.99,40421000.0,2913.0,Medical Distribution,Healthcare,15.922452608334048,28441000.0,8822000.0,56717000.0
ACAC,Acri Capital Acquisition Corporation,62785510.0,10.8252,0.23,,833.0,Shell Companies,Financials,,581527.0,-1208721.0,137496.0
MACA,Moringa Acquisition Corp,62596312.0,10.53,0.38,,248.0,Shell Companies,Financials,,1142879.0,1488824.0,71504.0
BEAT,"HeartBeam, Inc.",62421892.0,2.41,-1.23,,42161.0,Health Information Services,Healthcare,,-14952000.0,-10723000.0,990000.0
CNTB,Connect Biopharma Holdings Limited,62196556.0,1.13,3.67,,28415.0,Biotechnology,Healthcare,,-114355093.25681493,-101719512.19512196,151868866.57101867
VIOT,"Viomi Technology Co., Ltd",62190360.0,0.9,4.4,463806456.241033,26192.0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,-39.049178566075305,-39528694.404591106,-68808034.4332855,148208895.26542324
INTE,Integral Acquisition Corporation 1,62001870.0,10.5,0.1,,5.0,Shell Companies,Financials,,286230.0,-1154484.0,443442.0
DCTH,"Delcath Systems, Inc.",61919847.0,5.83,0.87,2939000.0,19818.0,Medical Devices,Healthcare,-17.07110609480813,-37305000.0,-22959000.0,14611000.0
FEIM,"Frequency Electronics, Inc.",61919773.0,6.62,1.69,37933000.0,8033.0,Communication Equipment,Technology,-29.46372122429246,-12597000.0,802000.0,4842000.0
ROSE,Rose Hill Acquisition Corporation,61660750.0,11.66,-0.43,,5427.0,Shell Companies,Financials,,4470159.0,2087537.0,45935.0
VANI,"Vivani Medical, Inc.",61460498.0,1.21,2.54,,41421.0,Medical Devices,Healthcare,,-15255000.0,-24135000.0,38177000.0
LSBK,"Lake Shore Bancorp, Inc.",61317487.0,10.77,-2.97,27988000.0,252.0,Banks - Regional,Financials,14.742538537225315,6331000.0,7708000.0,-4961000.0
LTRN,Lantern Pharma Inc.,61233480.0,5.64,9.51,,39802.0,Biotechnology,Healthcare,,-14005937.0,-13233638.0,51821015.0
HSON,"Hudson Global, Inc.",61186753.0,21.53,-0.19,197834000.0,917.0,Staffing & Employment Services,Industrials,5.984581840000436,4464000.0,6436000.0,19642000.0
KTCC,Key Tronic Corporation,61019973.0,5.67,0.53,551730000.0,13443.0,Computer Hardware,Technology,2.506697780535738,5063000.0,-19214000.0,-139833000.0
VGAS,"Verde Clean Fuels, Inc.",60924616.0,6.51,5.85,,54171.0,Utilities - Renewable,Utilities,,-2005093.0,-5775599.0,28766205.0
OLIT,OmniLit Acquisition Corp.,60849882.0,10.42,,,27.0,Shell Companies,Financials,,806893.0,-504056.0,7072.0
WRAP,"Wrap Technologies, Inc.",60829294.0,1.46,0.69,7162000.0,162940.0,Scientific & Technical Instruments,Technology,-8.026197508668298,-16213000.0,-13010000.0,15728000.0
PRTG,Portage Biotech Inc.,60825582.0,3.495,3.71,,5198.0,Biotechnology,Healthcare,,-19795000.0,-9643000.0,-698000.0
JZ,Jianzhi Education Technology Group Company Limited,60555000.0,1.0,1.52,63076495.89513626,19603.0,Education & Training Services,Consumer Staples,12.894746755401766,654518.2476716109,,1792272.507761297
ITAQ,"Industrial Tech Acquisitions II, Inc.",60350407.0,10.47,-1.78,,47.0,Shell Companies,Financials,,3483826.0,-1094681.0,178791.0
VTVT,vTv Therapeutics Inc.,60281567.0,0.7398,-2.53,18000.0,53279.0,Biotechnology,Healthcare,-99.6412913511359,-16656000.0,-20167000.0,18312000.0
ANEB,"Anebulo Pharmaceuticals, Inc.",60238020.0,2.35,11.37,,2014.0,Biotechnology,Healthcare,,-11559500.0,-8833143.0,14164805.0
RSSS,"Research Solutions, Inc.",60181632.0,2.04,-1.92,36305744.0,23708.0,Software - Application,Technology,11.402182449991404,-242390.0,1817854.0,12132899.0
ASMB,"Assembly Biosciences, Inc.",59939495.0,1.15,6.48,,178020.0,Biotechnology,Healthcare,,-88951000.0,-80491000.0,70390000.0
DTIL,"Precision BioSciences, Inc.",59855118.0,0.526,1.15,30561000.0,477610.0,Biotechnology,Healthcare,-70.1835175663678,-108529000.0,-51367000.0,131535000.0
OMIC,"Singular Genomics Systems, Inc.",59789880.0,0.83,1.0,1628000.0,239935.0,Medical Instruments & Supplies,Healthcare,,-92506000.0,-90434000.0,169179000.0
ASLN,ASLAN Pharmaceuticals Limited,59667280.0,3.65,1.39,,111196.0,Biotechnology,Healthcare,,-57557927.0,,19560445.0
CCTS,Cactus Acquisition Corp. 1 Limited,59590248.0,10.59,,,1.0,Shell Companies,Financials,,2217000.0,2618000.0,118000.0
MYMD,"MyMD Pharmaceuticals, Inc.",59407650.0,1.5,2.74,,205344.0,Biotechnology,Healthcare,,-12745367.0,-13875528.0,15422471.0
MBTC,Nocturne Acquisition Corporation,59389845.0,11.44,-0.52,,155.0,Shell Companies,Financials,,-1323069.0,-1506709.0,-2568416.0
HYMC,Hycroft Mining Holding Corporation,59140029.0,0.2953,1.16,24063000.0,2058080.0,Gold,Materials,-76.14312341370558,-52677000.0,-30301000.0,28895000.0
HOFV,Hall of Fame Resort & Entertainment Company,59115650.0,10.45,-6.03,16993281.0,42112.0,Entertainment,Communication Services,55.02570840778649,-59508204.0,-104110802.0,-241341416.0
GECC,Great Elm Capital Corp.,58991210.0,7.76,-0.51,27281000.0,57797.0,Asset Management,Financials,6.9130383665791495,-2314000.0,-35175000.0,-146794000.0
NCMI,"National CineMedia, Inc.",58658220.0,0.337,6.01,248200000.0,1425994.0,Advertising Agencies,Communication Services,71.05444521019986,-49000000.0,-14300000.0,-1049100000.0
OSS,"One Stop Systems, Inc.",58430617.0,2.87,-0.69,72150562.0,14445.0,Computer Hardware,Technology,9.786409047522593,-3208801.0,-3292815.0,8686431.0
SNAL,"Snail, Inc.",58265691.0,1.59,1.6,59848038.0,4244.0,Electronic Gaming & Multimedia,Communication Services,-44.14687205650316,-7834628.0,,-8394431.0
PFIE,"Profire Energy, Inc.",58242837.0,1.23,-0.81,50986964.0,19301.0,Oil & Gas Equipment & Services,Energy,65.71982542185586,5910220.0,2188259.0,9182847.0
HOUR,"Hour Loop, Inc.",58200098.0,1.66,,104643717.0,7690.0,Internet Retail,Consumer Discretionary,58.9748965769366,-2067979.0,-7026168.0,229268.0
LUCD,Lucid Diagnostics Inc.,58176504.0,1.39,0.72,634000.0,67443.0,Medical Devices,Healthcare,-7.982583454281567,-60148000.0,-31731000.0,25745000.0
SEPA,SEP Acquisition Corp.,58088193.660000004,9.99,-0.1,,1.0,Shell Companies,Financials,,6050120.0,-1248443.0,127686.0
LOAN,"Manhattan Bridge Capital, Inc.",58008845.0,5.05,0.2,10122441.0,40586.0,REIT - Mortgage,Real Estate,70.84525051654724,5790549.0,5019120.0,-28554656.0
OTMO,Otonomo Technologies Ltd.,57901600.0,0.4,8.05,6992000.0,489405.0,Software - Application,Technology,1674.6192893401017,-131072000.0,-56614000.0,138689000.0
ENCP,Energem Corp.,57754293.0,10.83,-0.64,,20.0,Shell Companies,Financials,,96522.0,-544548.0,-705369.0
APPH,"AppHarvest, Inc.",57390327.0,0.37,-2.63,22439000.0,1623497.0,Farm Products,Consumer Staples,88.3256399496433,-179641000.0,-245463000.0,-217731000.0
AEYE,"AudioEye, Inc.",57257988.0,4.89,-1.41,30779000.0,7817.0,Software - Application,Technology,20.13192303188791,-8828000.0,-4203000.0,4410000.0
ASCA,A SPAC I Acquisition Corp.,57198935.0,10.55,,,936.0,Shell Companies,Financials,,706268.0,-561871.0,37247081.0
PEPL,PepperLime Health Acquisition Corporation,57176224.0,10.45,,,40.0,Shell Companies,Financials,,1410917.0,-599682.0,647535.0
BNIX,Bannix Acquisition Corp.,57094724.0,10.45,-0.29,,414.0,Shell Companies,Financials,,325564.0,-852999.0,5163.0
CRDL,Cardiol Therapeutics Inc.,57046775.0,0.89,-0.51,,104467.0,Drug Manufacturers - Specialty & Generic,Healthcare,,-29065889.0,-28243743.0,49407201.0
DIST,Distoken Acquisition Corporation,56526076.56,10.32,,,,Shell Companies,Financials,,249621.0,,827272.0
PHUN,"Phunware, Inc.",56515320.0,0.54,-0.72,19763000.0,430177.0,Software - Application,Technology,25.280507131537245,-40246000.0,-24235000.0,-6272000.0
PTWO,"Pono Capital Two, Inc.",56488190.0,10.29,0.19,,7401.0,Shell Companies,Financials,,552813.0,,217348.0
SHUA,SHUAA Partners Acquisition Corp I,56460411.0,10.77,0.65,,61.0,Shell Companies,Financials,,1662283.0,2423233.0,565474.0
IOBT,"IO Biotech, Inc.",56333912.0,1.955,1.82,,116828.0,Biotechnology,Healthcare,,-71298000.0,-54297000.0,125696000.0
SGTX,"Sigilon Therapeutics, Inc.",56317994.0,22.51,6.43,14637000.0,510454.0,Biotechnology,Healthcare,49.265755659800114,-37080000.0,-43649000.0,32188000.0
SELF,"Global Self Storage, Inc.",56276695.0,5.05,,12161988.0,11493.0,REIT - Industrial,Real Estate,11.706436444513436,2767057.0,4500294.0,-10824960.0
AIRG,"Airgain, Inc.",56199420.0,5.4,1.5,74817000.0,12578.0,Communication Equipment,Technology,16.14300350833617,-8996000.0,-1851000.0,7629000.0
CSPI,CSP Inc.,56102889.0,11.8,-8.53,61624000.0,18911.0,Information Technology Services,Technology,28.16438584085521,3193000.0,-3344000.0,14645000.0
LRFC,Logan Ridge Finance Corporation,56025313.0,20.71,0.63,16845000.0,19681.0,Asset Management,Financials,11.078140454995044,-11816000.0,-1821000.0,-110372000.0
HLTH,Cue Health Inc.,55947414.0,0.369,-4.53,328831000.0,1558756.0,Health Information Services,Healthcare,-55.14011934222624,-291057000.0,-254617000.0,125871000.0
AUID,authID Inc.,55875001.0,0.89,18.95,400219.0,363556.0,Software - Infrastructure,Technology,-36.52435813661366,-24151986.0,-11891780.0,-6854714.0
FARM,Farmer Bros. Co.,55671460.0,2.77,-3.82,501294000.0,57114.0,Packaged Foods,Consumer Staples,11.631356026562024,-36332000.0,-13927000.0,-130904000.0
LFVN,LifeVantage Corporation,55656945.0,4.35,2.84,210119000.0,21004.0,Packaged Foods,Consumer Staples,-0.035205739487043086,-842000.0,3025000.0,5836000.0
RVLP,RVL Pharmaceuticals plc,55645823.0,0.5601,-1.74,37109000.0,115439.0,Biotechnology,Healthcare,-2.3704288345172353,-56483000.0,-31461000.0,-25110000.0
DYAI,"Dyadic International, Inc.",55605423.0,1.93,-2.53,3259928.0,31698.0,Biotechnology,Healthcare,25.781541189734458,-8200037.0,-7420330.0,11736725.0
BAFN,BayFirst Financial Corp.,55413045.0,13.5,-2.32,76164000.0,2061.0,Banks - Regional,Financials,-14.974658956440202,-455000.0,390626000.0,94733000.0
SMAP,SportsMap Tech Acquisition Corp.,55271460.0,10.66,,,79.0,Shell Companies,Financials,,728946.0,-1112619.0,13981.0
GANX,"Gain Therapeutics, Inc.",55233024.0,4.48,-0.44,150282.0,31958.0,Biotechnology,Healthcare,-26.595744680851062,-19455414.0,-16584336.0,16609805.0
DPRO,Draganfly Inc.,55229440.0,1.28,-5.19,5189842.7536231885,276780.0,Aerospace & Defense,Industrials,-5.248369062844349,-20664967.391304348,-13455386.95652174,9470947.101449275
MOVE,Movano Inc.,55204903.0,1.09,3.81,,42174.0,Medical Devices,Healthcare,,-30493000.0,-25276000.0,14269000.0
JYD,Jayud Global Logistics Limited,55081118.184,3.048,0.59,93542552.79770446,74353.0,Integrated Freight & Logistics,Industrials,,557922.9555236729,-2491223.2424677187,-3330936.8723099
CLST,"Catalyst Bancorp, Inc.",54794834.0,11.03,-1.52,9120000.0,1676.0,Banks - Regional,Financials,-11.473500291205596,384000.0,546000.0,18284000.0
STCN,"Steel Connect, Inc.",54717629.0,8.38,3.84,201331000.0,13942.0,Advertising Agencies,Communication Services,1.7193120730770728,6652000.0,9645000.0,21898000.0
ELTK,Eltek Ltd.,54694508.0,9.35,-2.71,41365000.0,52942.0,Electronic Components,Technology,13.724465950017862,4124000.0,3223000.0,-933000.0
DUNE,Dune Acquisition Corporation,54670763.0,9.96,0.1,,32.0,Shell Companies,Financials,,4508041.0,-9827.0,304009.0
BCDA,"BioCardia, Inc.",54600966.0,2.67,0.95,1356000.0,46754.0,Biotechnology,Healthcare,31.778425655976683,-12083000.0,-10259000.0,3302000.0
QNCX,"Quince Therapeutics, Inc.",54586199.0,1.505,,,60050.0,Biotechnology,Healthcare,,-42273000.0,-31620000.0,90203000.0
VIRX,"Viracta Therapeutics, Inc.",54159369.0,1.41,-2.76,,133395.0,Biotechnology,Healthcare,,-50860000.0,-35479000.0,54792000.0
RACY,Relativity Acquisition Corp.,54041701.0,12.28,-15.83,,46417.0,Shell Companies,Financials,,2061464.0,-875751.0,772410.0
MCAF,Mountain Crest Acquisition Corp. IV,53863540.0,10.51,0.38,,6700.0,Shell Companies,Financials,,124207.0,-533139.0,33767384.0
HHGC,HHG Capital Corporation,53680810.0,10.56,,,20.0,Shell Companies,Financials,,441926.0,-438803.0,193927.0
BLAC,Bellevue Life Sciences Acquisition Corp.,53675313.0061,10.2601,,,300.0,Shell Companies,Financials,,75043.0,,348802.0
CETU,Cetus Capital Acquisition Corp.,53655767.515599996,10.2601,0.2,,,Shell Companies,Financials,,-5652.0,,49446.0
REFR,Research Frontiers Incorporated,53614880.0,1.6,-2.44,614032.0,14496.0,Electronic Components,Technology,-49.82324647923003,-2503639.0,-2283282.0,3723878.0
MTRY,Monterey Bio Acquisition Corporation,53593461.0,10.92,,,251.0,Shell Companies,Financials,,-1068732.0,-809648.0,-924695.0
CGTX,"Cognition Therapeutics, Inc.",53577276.0,1.83,4.57,,131058.0,Biotechnology,Healthcare,,-23731000.0,-18328000.0,38002000.0
HNNA,"Hennessy Advisors, Inc.",53487901.0,7.06,-0.42,25449000.0,3682.0,Asset Management,Financials,-23.613278905030622,4989000.0,6848000.0,18401000.0
LVTX,LAVA Therapeutics N.V.,53366873.0,2.03,0.5,21296739.13043478,25368.0,Biotechnology,Healthcare,272.27816834505035,-38977173.91304348,2795652.1739130435,128751086.95652173
NSPR,"InspireMD, Inc.",53192422.0,2.51,-3.83,5227000.0,65730.0,Medical Devices,Healthcare,11.879280821917803,-18266000.0,-16682000.0,11804000.0
RAIL,"FreightCar America, Inc.",53182272.0,2.98,1.02,352517000.0,40208.0,Railroads,Industrials,33.57166674244836,-18037000.0,-12662000.0,-101339000.0
CFSB,"CFSB Bancorp, Inc.",52994794.0,7.99,0.76,9643000.0,361.0,Banks - Regional,Financials,11.273944149549964,1905000.0,1855000.0,4359000.0
ICCM,IceCure Medical Ltd,52923144.0,1.16,0.87,3048000.0,67366.0,Medical Devices,Healthcare,-11.626558422731225,-16299000.0,-15166000.0,20220000.0
SURF,"Surface Oncology, Inc.",52799416.0,0.8696,-0.22,,324218.0,Biotechnology,Healthcare,,-89526000.0,-59873000.0,48193000.0
OESX,"Orion Energy Systems, Inc.",52641502.0,1.63,3.16,77383000.0,23966.0,Electrical Equipment & Parts,Industrials,-37.7865142342603,-34341000.0,-2886000.0,5972000.0
GIFI,"Gulf Island Fabrication, Inc.",52485875.0,3.25,-0.61,175802000.0,27492.0,Metal Fabrication,Industrials,78.74594572610903,2316000.0,2707000.0,44706000.0
DMAQ,Deep Medicine Acquisition Corp.,52454472.0,11.37,0.35,,1242.0,Shell Companies,Financials,,-400232.0,-1036436.0,7891339.0
SANW,S&W Seed Company,52416080.0,1.22,,70470305.0,14633.0,Farm Products,Consumer Staples,-4.918378171178295,8266706.0,-17454815.0,-45920456.0
ICMB,"Investcorp Credit Management BDC, Inc.",52098316.0,3.62,-0.82,25905666.0,2774.0,Asset Management,Financials,2.6782906892150127,-2916414.0,41050159.0,-131133915.0
SRTS,"Sensus Healthcare, Inc.",51649920.0,3.15,-3.96,37608000.0,150529.0,Medical Devices,Healthcare,9.612357913144853,6288000.0,-10795000.0,18390000.0
BIOR,"Biora Therapeutics, Inc.",51468725.0,3.85,-1.28,200000.0,87303.0,Biotechnology,Healthcare,-83.15080033698399,-41790000.0,-53016000.0,-97722000.0
VRAR,"The Glimpse Group, Inc.",51447696.0,3.56,3.19,13076711.0,51625.0,Software - Infrastructure,Technology,127.3496137822427,-10279479.0,-9033044.0,7374233.0
PASG,"Passage Bio, Inc.",51425949.0,0.9413,4.26,,817671.0,Biotechnology,Healthcare,,-127652000.0,-99020000.0,140822000.0
DGHI,Digihost Technology Inc.,51399540.0,1.8,-3.23,20982065.0,48550.0,Software - Application,Technology,-23.694952990643436,-16934499.0,-2471279.0,-1638257.0
EFTR,"eFFECTOR Therapeutics, Inc.",51277801.0,0.8302,9.31,3553000.0,1651382.0,Biotechnology,Healthcare,148.46153846153845,-35748000.0,-27187000.0,-1339000.0
FIXX,"Homology Medicines, Inc.",51148398.0,0.885,1.72,3208000.0,174420.0,Biotechnology,Healthcare,-41.33138258961229,-125954000.0,-109395000.0,120924000.0
MOGO,Mogo Inc.,51137583.0,0.6821,-1.14,48963768.11594203,70667.0,Software - Infrastructure,Technology,6.654670581178768,-111371014.49275362,-12004347.826086957,-43000724.637681164
GROW,"U.S. Global Investors, Inc.",50939511.0,3.06,0.66,17208000.0,21238.0,Asset Management,Financials,-35.31556591361876,1301000.0,3995000.0,37575000.0
NERV,"Minerva Neurosciences, Inc.",50895267.0,9.14,-1.93,,343931.0,Biotechnology,Healthcare,,-29314659.0,-18968507.0,36078199.0
CRWS,"Crown Crafts, Inc.",50873043.0,4.99,-0.6,75053000.0,7714.0,"Furnishings, Fixtures & Appliances",Consumer Discretionary,-14.08768315018315,5650000.0,6927000.0,-28248000.0
ALPP,"Alpine 4 Holdings, Inc.",50869656.0,2.02,6.88,103332561.0,85902.0,Metal Fabrication,Industrials,50.1415491829323,-14644896.0,-3320050.0,-52651354.0
SSIC,Silver Spike Investment Corp.,50813628.0,8.1764,1.82,10077957353.0,2664.0,Drug Manufacturers - Specialty & Generic,Healthcare,,-563361871260.0,,32544027000.0
OSA,"ProSomnus, Inc.",50765822.0,3.0999,-9.36,21458580.0,13965.0,Medical Devices,Healthcare,40.37735878679769,-11056758.0,,-23824837.0
VWE,"Vintage Wine Estates, Inc.",50764686.0,0.8555,-4.2,300239000.0,226630.0,Beverages - Wineries & Distilleries,Consumer Staples,9.073107998139962,-161481000.0,-4309000.0,-308725000.0
FLNT,"Fluent, Inc.",50762078.0,0.6264,1.44,349325000.0,156997.0,Advertising Agencies,Communication Services,0.33951565879537515,-153262000.0,8620000.0,-18428000.0
